GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag
19081081011,0,0,0,71.4,18.9,48.8,71.2,16.7,50.5,58.2,17.9,38.3,49.8,35.1,0
19081081018,0,0,0,403.0,97.6,288.7,398.9,77.6,303.7,329.6,81.0,243.7,277.0,181.1,0
19081081016,0,0,0,80.0,19.4,57.3,79.1,15.4,60.3,65.4,16.1,48.3,55.0,35.9,0
19081081017,0,0,0,85.4,27.4,53.8,84.9,21.8,58.5,65.0,22.3,40.8,58.5,43.6,0
19081081015,0,0,0,98.6,31.6,62.2,98.1,25.2,67.5,75.0,25.7,47.1,67.5,50.4,0
19197197003,0,0,0,98.3,36.4,57.0,97.0,30.5,62.7,83.9,34.5,47.7,71.7,56.1,0
19197197005,0,0,0,1185.3,438.7,686.6,1169.2,367.8,756.1,1011.3,416.1,574.7,864.3,676.4,0
19197197006,0,0,0,176.5,65.3,102.2,174.1,54.8,112.6,150.6,62.0,85.6,128.7,100.7,0
19197197004,0,0,0,160.8,59.5,93.2,158.7,49.9,102.6,137.2,56.5,78.0,117.3,91.8,0
19197197014,0,0,0,1225.0,380.0,766.0,1218.0,296.0,871.0,952.0,355.0,569.0,793.0,624.0,0
19197197012,0,0,0,94.6,22.4,67.2,94.6,18.2,74.1,85.1,24.6,59.1,69.3,52.6,0
19197197013,0,0,0,75.3,17.8,53.4,75.3,14.5,59.0,67.7,19.5,47.0,55.1,41.9,0
19197197007,0,0,0,212.9,50.4,151.1,212.9,41.0,166.7,191.4,55.2,133.0,156.0,118.4,0
19197197008,0,0,0,91.8,21.7,65.1,91.8,17.7,71.9,82.5,23.8,57.3,67.2,51.1,0
19197197002,0,0,0,79.6,18.8,56.5,79.6,15.3,62.3,71.5,20.6,49.7,58.3,44.3,0
19197197018,0,0,0,58.8,13.9,41.7,58.8,11.3,46.0,52.9,15.3,36.7,43.1,32.7,0
19197197015,0,0,0,98.5,32.3,57.9,97.6,28.1,65.6,86.5,32.5,53.1,76.2,59.0,0
19197197016,0,0,0,207.4,68.0,121.9,205.7,59.2,138.3,182.2,68.6,111.9,160.5,124.2,0
19197197017,0,0,0,48.1,15.8,28.3,47.7,13.7,32.1,42.3,15.9,26.0,37.2,28.8,0
19197197001,0,0,0,55.0,12.4,40.6,54.9,9.1,43.0,45.0,11.7,32.1,36.1,25.6,0
19197197009,0,0,0,61.8,14.0,45.7,61.8,10.2,48.4,50.6,13.2,36.1,40.6,28.9,0
19197197011,0,0,0,320.3,72.6,236.7,320.3,52.8,250.6,262.4,68.2,186.9,210.3,149.5,0
19197197010,0,0,0,1462.8,487.0,901.9,1452.8,399.9,1001.6,1149.3,439.3,683.2,1024.4,776.4,0
19197197019,0,0,0,85.8,18.9,62.2,85.0,16.5,66.7,66.5,15.3,49.8,57.1,37.4,0
19197197020,0,0,0,97.7,21.5,70.8,96.7,18.7,75.9,75.7,17.4,56.7,65.0,42.6,0
19197197021,0,0,0,129.7,28.6,94.1,128.5,24.9,100.8,100.5,23.1,75.3,86.4,56.6,0
19063063004,0,0,0,78.4,18.2,57.6,77.1,15.4,59.9,57.2,15.8,40.4,45.8,31.1,0
19063063005,0,0,0,602.6,139.8,442.5,592.9,118.6,460.2,439.8,121.2,310.6,352.2,238.9,0
19063063006,0,0,0,70.9,14.1,51.8,69.7,11.2,57.2,63.9,15.0,47.3,49.5,31.0,0
19063063007,0,0,0,151.1,29.9,110.2,148.4,23.8,121.8,136.1,32.0,100.7,105.5,66.0,0
19063063012,0,0,0,42.3,10.4,29.6,42.3,9.2,29.5,33.7,9.9,23.2,28.4,21.9,0
19063063013,0,0,0,269.7,66.5,188.4,269.7,58.8,187.5,214.3,63.1,147.8,180.6,139.1,0
19063063003,0,0,0,108.6,20.9,84.9,108.0,17.1,88.2,84.3,22.6,59.5,61.7,45.8,0
19063063002,0,0,0,88.4,17.1,69.1,88.0,13.9,71.8,68.7,18.4,48.5,50.3,37.3,0
19063063008,0,0,0,2934.4,946.9,1802.1,2907.4,818.1,1956.8,2304.7,973.7,1273.3,1929.3,1433.6,0
19063063001,0,0,0,104.6,21.0,78.9,104.6,18.8,83.3,87.3,22.3,64.7,64.7,47.4,0
19063063011,0,0,0,96.9,23.1,67.0,97.2,21.2,72.2,89.5,28.6,58.4,71.5,52.0,0
19063063010,0,0,0,133.0,31.7,92.0,133.4,29.1,99.1,122.8,39.2,80.1,98.2,71.3,0
19063063009,0,0,0,72.2,17.2,49.9,72.4,15.8,53.8,66.7,21.3,43.5,53.3,38.7,0
19109109028,0,0,0,3035.0,1130.0,1741.0,3028.0,982.0,1944.0,2604.0,1127.0,1433.0,2335.0,1894.0,0
19109109005,0,0,0,74.1,19.3,50.5,74.4,16.1,54.9,59.9,15.3,42.8,49.8,33.5,0
19109109003,0,0,0,54.0,14.1,36.8,54.2,11.8,40.0,43.6,11.2,31.2,36.3,24.4,0
19109109004,0,0,0,62.1,16.2,42.3,62.4,13.5,46.1,50.2,12.9,35.9,41.8,28.1,0
19109109006,0,0,0,145.0,37.8,98.8,145.7,31.6,107.5,117.2,30.0,83.8,97.5,65.6,0
19109109007,0,0,0,128.7,33.6,87.7,129.3,28.0,95.4,104.0,26.6,74.3,86.5,58.3,0
19109109010,0,0,0,89.3,21.1,65.8,89.9,19.6,67.8,75.3,15.1,59.2,65.3,44.7,0
19109109011,0,0,0,88.7,20.9,65.2,89.2,19.4,67.2,74.7,14.9,58.8,64.8,44.3,0
19109109021,0,0,0,141.7,39.9,92.4,144.7,41.7,96.9,119.2,46.8,70.3,107.1,85.8,0
19109109017,0,0,0,357.6,102.7,236.1,357.6,91.2,250.1,300.5,118.6,175.7,261.6,194.9,0
19109109018,0,0,0,240.1,69.0,158.6,240.2,61.2,168.0,201.8,79.6,118.0,175.7,130.9,0
19109109019,0,0,0,81.6,23.4,53.9,81.6,20.8,57.1,68.6,27.1,40.1,59.7,44.5,0
19109109009,0,0,0,75.6,17.4,55.9,75.1,12.7,60.8,60.6,16.4,42.7,50.7,35.0,0
19109109001,0,0,0,64.9,14.9,48.0,64.5,10.9,52.2,52.0,14.1,36.6,43.5,30.0,0
19109109002,0,0,0,63.5,14.6,46.9,63.0,10.7,51.1,50.9,13.8,35.8,42.6,29.4,0
19109109008,0,0,0,395.1,91.0,292.2,392.4,66.6,317.9,316.6,85.7,222.9,265.1,182.7,0
19189189013,0,0,0,219.1,63.7,135.2,218.3,56.1,151.4,178.4,63.9,109.8,153.3,110.5,0
19189189008,0,0,0,113.6,29.2,74.2,112.8,26.6,81.7,94.3,29.8,61.9,78.9,56.4,0
19189189015,0,0,0,1951.0,755.3,1024.9,1946.6,603.1,1241.8,1583.3,705.9,837.2,1400.7,1066.4,0
19189189014,0,0,0,143.7,37.0,93.8,142.7,33.7,103.4,119.2,37.6,78.3,99.7,71.3,0
19189189016,0,0,0,366.7,102.8,248.0,359.6,95.5,249.7,290.9,98.8,187.8,261.4,185.3,0
19189189002,0,0,0,62.5,18.1,41.7,62.2,13.6,48.0,51.0,17.4,32.7,43.4,31.9,0
19189189005,0,0,0,41.4,12.0,27.7,41.2,9.0,31.8,33.8,11.6,21.7,28.8,21.1,0
19189189004,0,0,0,175.5,50.8,117.2,174.6,38.1,134.6,143.1,49.0,91.8,121.9,89.4,0
19189189003,0,0,0,93.4,27.1,62.4,92.9,20.3,71.7,76.2,26.1,48.9,64.9,47.6,0
19189189007,0,0,0,1119.1,403.9,631.0,1107.2,325.7,738.1,882.7,358.0,498.3,764.5,589.3,0
19189189006,0,0,0,196.9,71.1,111.0,194.8,57.3,129.9,155.3,63.0,87.7,134.5,103.7,0
19189189010,0,0,0,590.2,163.8,393.9,588.1,144.8,429.8,469.7,150.2,307.3,408.1,314.0,0
19189189011,0,0,0,79.7,22.1,53.2,79.4,19.6,58.0,63.4,20.3,41.5,55.1,42.4,0
19189189001,0,0,0,202.1,56.1,134.9,201.4,49.6,147.2,160.8,51.4,105.2,139.7,107.5,0
19189189012,0,0,0,81.2,22.2,56.0,82.5,18.2,60.3,62.0,19.7,40.6,55.5,41.0,0
19189189009,0,0,0,350.8,95.8,242.0,356.5,78.8,260.7,268.0,85.3,175.4,239.6,177.0,0
19187187001,0,0,0,199.4,43.4,143.5,195.8,37.6,150.7,169.5,48.3,117.1,150.7,112.7,0
19187187002,0,0,0,246.6,53.6,177.5,242.1,46.4,186.3,209.5,59.7,144.8,186.3,139.3,0
19187187028,0,0,0,1379.0,503.5,802.7,1368.2,397.4,925.0,1210.6,511.3,677.6,1054.8,834.1,0
19187187003,0,0,0,641.0,192.5,424.3,625.8,165.6,444.0,569.3,233.6,329.4,502.2,384.9,0
19187187006,0,0,0,160.0,42.0,102.0,159.0,44.0,108.0,124.0,49.0,73.0,102.0,77.0,0
19187187007,0,0,0,637.0,201.0,407.0,629.0,181.0,432.0,561.0,210.0,345.0,481.0,369.0,0
19187187014,0,0,0,194.5,57.2,123.7,190.2,53.6,128.0,154.5,60.9,88.6,141.0,107.7,0
19187187005,0,0,0,121.5,35.8,77.3,118.8,33.5,80.0,96.5,38.1,55.4,88.0,67.3,0
19187187010,0,0,0,437.0,129.0,283.0,431.0,107.0,312.0,379.0,137.0,232.0,327.0,231.0,0
19187187004,0,0,0,186.0,60.0,122.0,180.0,48.0,126.0,142.0,49.0,92.0,123.0,86.0,0
19187187029,0,0,0,1004.0,435.0,493.0,991.0,360.0,577.0,802.0,410.0,374.0,728.0,553.0,0
19187187030,0,0,0,711.7,302.0,353.5,705.0,262.9,411.6,627.8,327.7,290.6,555.4,437.3,0
19187187033,0,0,0,551.2,273.5,232.2,538.9,253.1,253.6,398.7,219.0,166.9,356.8,284.1,0
19187187031,0,0,0,446.4,184.9,231.6,441.0,171.1,251.2,325.4,161.3,158.8,292.5,227.6,0
19187187032,0,0,0,1173.6,491.2,607.5,1166.0,424.9,686.8,789.5,355.8,420.2,690.5,549.4,0
19187187034,0,0,0,573.1,301.5,224.4,566.0,274.0,255.9,438.5,254.3,164.5,407.8,334.6,0
19187187035,0,0,0,719.0,348.0,317.0,695.0,289.0,363.0,579.0,349.0,217.0,537.0,460.0,0
19187187036,0,0,0,792.0,377.0,365.0,771.0,309.0,414.0,584.0,296.0,270.0,534.0,436.0,0
19187187037,0,0,0,970.0,399.0,507.0,959.0,332.0,597.0,807.0,394.0,400.0,701.0,572.0,0
19187187039,0,0,0,905.0,379.0,479.0,882.0,323.0,519.0,721.0,347.0,365.0,642.0,502.0,0
19187187038,0,0,0,1415.0,431.0,893.0,1395.0,340.0,1017.0,1208.0,501.0,690.0,1050.0,806.0,0
19187187008,0,0,0,242.0,84.0,148.0,238.0,80.0,151.0,185.0,78.0,103.0,170.0,135.0,0
19187187023,0,0,0,127.8,21.1,99.6,127.3,19.6,105.3,97.6,29.2,68.0,82.8,61.7,0
19187187040,0,0,0,139.2,22.9,108.4,138.7,21.4,114.7,106.3,31.8,74.0,90.2,67.3,0
19187187021,0,0,0,324.5,58.2,248.5,318.8,48.3,257.7,252.8,68.9,177.5,227.2,156.2,0
19187187020,0,0,0,132.5,23.8,101.5,130.2,19.7,105.3,103.3,28.1,72.5,92.8,63.8,0
19187187009,0,0,0,234.0,60.0,165.0,233.0,48.0,177.0,208.0,60.0,144.0,185.0,122.0,0
19187187024,0,0,0,542.8,146.6,363.9,539.3,124.8,390.1,459.0,149.2,296.7,397.9,294.9,0
19187187022,0,0,0,79.3,21.4,53.1,78.7,18.2,57.0,67.0,21.8,43.3,58.1,43.1,0
19025025001,0,0,0,68.9,17.1,47.4,67.7,15.9,49.5,55.0,20.0,33.4,46.6,34.7,0
19025025002,0,0,0,114.8,28.5,79.0,112.8,26.5,82.4,91.7,33.3,55.7,77.7,57.8,0
19025025004,0,0,0,334.1,82.5,230.8,328.4,76.2,241.3,268.7,96.1,164.9,227.3,169.2,0
19025025013,0,0,0,78.9,27.1,47.6,78.2,21.4,53.5,65.9,24.5,39.0,58.2,45.7,0
19025025022,0,0,0,842.1,289.7,508.0,835.0,228.4,571.7,703.8,261.8,416.3,621.4,488.6,0
19025025021,0,0,0,64.2,22.1,38.7,63.6,17.4,43.6,53.6,19.9,31.7,47.4,37.2,0
19025025023,0,0,0,99.0,34.1,59.7,98.2,26.8,67.2,82.7,30.8,48.9,73.1,57.4,0
19025025016,0,0,0,119.8,24.1,91.3,117.9,22.8,91.3,88.7,22.2,65.9,71.0,52.6,0
19025025017,0,0,0,69.2,13.9,52.7,68.1,13.2,52.7,51.3,12.8,38.1,41.0,30.4,0
19025025008,0,0,0,99.7,23.9,70.6,100.1,20.3,76.9,87.8,25.5,59.7,70.0,46.3,0
19025025012,0,0,0,20.8,5.0,14.7,20.9,4.2,16.0,18.3,5.3,12.4,14.6,9.7,0
19025025011,0,0,0,87.5,21.0,62.0,87.9,17.9,67.5,77.1,22.4,52.4,61.4,40.6,0
19025025009,0,0,0,100.4,24.1,71.1,100.8,20.5,77.4,88.5,25.7,60.1,70.5,46.6,0
19025025014,0,0,0,70.3,16.9,49.8,70.6,14.3,54.2,61.9,18.0,42.1,49.3,32.6,0
19025025015,0,0,0,67.4,16.2,47.8,67.7,13.8,52.0,59.4,17.2,40.4,47.3,31.3,0
19025025007,0,0,0,139.3,29.2,104.8,138.7,25.0,110.1,113.1,27.4,79.8,98.3,69.7,0
19025025005,0,0,0,123.6,27.1,91.0,123.2,23.1,96.7,100.8,26.7,69.5,87.6,63.6,0
19025025006,0,0,0,905.0,226.7,618.2,902.1,191.9,681.2,747.1,253.9,476.7,649.2,508.7,0
19025025019,0,0,0,202.1,45.9,139.9,199.8,34.0,159.9,160.6,51.1,105.1,132.5,97.0,0
19025025018,0,0,0,70.9,16.1,49.1,70.1,11.9,56.1,56.4,17.9,36.9,46.5,34.0,0
19025025010,0,0,0,915.0,287.0,575.0,902.0,236.0,636.0,768.0,332.0,403.0,666.0,531.0,0
19025025003,0,0,0,313.2,63.8,239.8,315.2,44.5,267.8,302.6,67.7,233.0,248.5,189.5,0
19025025020,0,0,0,253.0,56.0,179.0,249.0,48.0,193.0,207.0,52.0,145.0,183.0,125.0,0
19091091014,0,0,0,2484.7,644.3,1707.7,2465.6,507.6,1885.7,2019.8,629.2,1349.4,1703.8,1282.0,0
19091091013,0,0,0,197.5,47.6,141.6,196.3,38.6,153.8,170.9,48.1,120.9,141.7,106.9,0
19091091011,0,0,0,79.3,20.2,56.0,78.4,17.2,59.3,64.3,19.0,44.4,53.3,40.3,0
19091091009,0,0,0,225.1,58.8,153.2,223.1,47.7,166.8,177.3,57.6,113.7,150.3,111.9,0
19091091012,0,0,0,130.5,36.2,90.0,128.1,32.4,91.4,94.8,30.5,62.4,78.6,60.0,0
19091091010,0,0,0,111.5,30.9,76.9,109.5,27.7,78.1,81.0,26.0,53.3,67.1,51.3,0
19091091002,0,0,0,250.3,52.7,181.6,251.0,46.4,192.7,203.1,46.4,151.8,162.2,113.7,0
19091091001,0,0,0,96.1,20.2,69.7,96.3,17.8,74.0,77.9,17.8,58.2,62.2,43.6,0
19091091004,0,0,0,72.0,14.2,54.6,70.4,11.0,56.9,58.4,12.5,44.9,48.3,35.9,0
19091091005,0,0,0,20.7,3.6,16.1,20.1,3.0,16.5,16.8,3.4,13.1,13.8,10.3,0
19091091003,0,0,0,274.3,48.0,213.5,267.1,40.0,219.1,223.1,44.8,174.3,183.1,135.9,0
19091091006,0,0,0,125.7,30.5,90.4,123.9,21.0,97.0,101.2,24.6,75.4,85.0,63.5,0
19091091007,0,0,0,106.8,23.8,78.2,104.7,18.9,80.1,82.8,19.9,61.1,70.5,50.3,0
19091091017,0,0,0,180.3,39.0,131.1,176.2,35.1,131.5,134.6,35.1,95.2,116.3,80.1,0
19091091008,0,0,0,149.0,36.0,104.4,148.3,26.6,113.5,118.6,37.5,77.6,98.6,77.0,0
19091091016,0,0,0,439.0,106.0,307.6,436.7,78.4,334.5,349.4,110.5,228.4,290.4,226.9,0
19151151001,0,0,0,737.1,187.2,508.7,724.3,147.0,544.0,536.2,162.7,358.8,453.8,336.2,0
19151151010,0,0,0,87.1,17.2,66.0,86.5,11.0,73.4,76.3,15.4,59.0,63.5,48.1,0
19151151008,0,0,0,1041.2,316.5,664.0,1025.2,245.9,730.2,840.4,316.6,508.2,749.7,592.8,0
19151151014,0,0,0,81.2,12.4,65.0,80.6,11.9,67.4,73.1,16.3,55.4,64.3,48.7,0
19151151007,0,0,0,47.8,11.4,33.9,47.6,9.6,36.6,40.1,12.2,26.9,34.5,26.6,0
19151151013,0,0,0,69.8,12.6,53.6,69.4,11.3,56.9,62.1,15.7,45.2,54.5,41.8,0
19151151015,0,0,0,106.7,25.9,74.0,106.6,20.9,83.4,92.2,30.1,60.7,80.7,63.9,0
19151151005,0,0,0,78.3,18.3,56.6,77.6,16.0,58.9,63.9,18.4,43.5,54.3,40.7,0
19151151019,0,0,0,384.0,103.1,260.2,384.1,86.5,278.9,303.8,105.9,193.1,257.4,191.7,0
19151151018,0,0,0,78.4,21.1,53.1,78.4,17.7,56.9,62.0,21.6,39.4,52.6,39.1,0
19151151011,0,0,0,92.5,24.8,62.7,92.5,20.8,67.2,73.2,25.5,46.5,62.0,46.2,0
19151151017,0,0,0,192.4,26.8,157.1,190.5,26.8,160.9,174.0,36.2,134.5,153.3,115.2,0
19151151016,0,0,0,103.8,14.5,84.8,102.8,14.5,86.8,93.9,19.5,72.6,82.7,62.2,0
19151151004,0,0,0,71.4,16.6,51.9,70.6,14.7,53.4,57.8,16.3,39.6,48.9,36.4,0
19151151002,0,0,0,141.5,32.9,102.8,140.0,29.1,106.0,114.7,32.3,78.4,96.9,72.1,0
19151151003,0,0,0,94.1,21.9,68.4,93.2,19.4,70.5,76.3,21.5,52.2,64.4,48.0,0
19151151009,0,0,0,78.7,16.0,59.5,78.2,11.5,64.7,68.6,14.9,51.7,57.3,43.2,0
19151151006,0,0,0,286.0,66.5,207.9,283.2,58.9,214.3,231.9,65.3,158.6,195.9,145.8,0
19151151012,0,0,0,93.1,17.3,71.9,92.7,10.4,80.6,84.5,15.6,66.7,70.2,53.3,0
19021021007,0,0,0,481.7,93.2,356.9,474.2,82.4,378.5,393.5,114.8,271.2,312.0,240.4,0
19021021014,0,0,0,97.3,18.8,72.1,95.8,16.6,76.5,79.5,23.2,54.8,63.0,48.6,0
19021021005,0,0,0,111.1,24.4,81.6,108.9,20.0,84.6,92.2,26.6,63.1,69.4,55.5,0
19021021008,0,0,0,76.5,16.8,56.2,75.0,13.8,58.3,63.5,18.3,43.5,47.8,38.2,0
19021021006,0,0,0,213.5,47.0,156.8,209.3,38.4,162.7,177.3,51.1,121.4,133.5,106.6,0
19021021009,0,0,0,112.3,24.7,82.5,110.1,20.2,85.6,93.3,26.9,63.9,70.2,56.1,0
19021021004,0,0,0,350.6,77.1,257.4,343.6,63.1,267.1,291.0,83.9,199.3,219.1,175.0,0
19021021002,0,0,0,181.5,39.9,133.2,177.8,32.7,138.2,150.6,43.4,103.1,113.4,90.6,0
19021021003,0,0,0,90.1,19.8,66.2,88.3,16.2,68.6,74.8,21.6,51.2,56.3,45.0,0
19021021001,0,0,0,64.2,14.1,47.1,62.9,11.6,48.9,53.3,15.4,36.5,40.1,32.0,0
19021021010,0,0,0,106.4,27.3,71.8,104.5,21.1,79.6,84.8,29.4,53.1,65.6,53.3,0
19021021011,0,0,0,1092.6,280.7,737.2,1072.5,216.9,817.4,870.2,301.6,544.9,673.4,546.7,0
19021021017,0,0,0,332.9,97.9,219.5,324.9,82.8,232.3,277.1,102.1,173.3,219.2,180.7,0
19021021015,0,0,0,557.4,108.1,411.4,540.5,95.2,425.9,462.2,119.4,334.8,351.7,268.6,0
19021021016,0,0,0,133.6,25.9,98.6,129.5,22.8,102.1,110.8,28.6,80.2,84.3,64.4,0
19021021018,0,0,0,300.3,82.2,204.5,293.7,69.8,215.2,252.8,89.6,161.9,197.9,162.4,0
19021021020,0,0,0,121.3,33.2,82.6,118.6,28.2,86.9,102.1,36.2,65.4,79.9,65.6,0
19021021013,0,0,0,167.0,40.5,119.0,165.9,31.9,130.4,148.0,46.2,101.1,115.4,95.0,0
19021021012,0,0,0,299.4,73.9,211.9,297.3,58.4,232.4,264.7,83.4,179.9,206.6,170.1,0
19021021019,0,0,0,3388.2,1710.3,1436.5,3256.6,1439.9,1677.8,2523.3,1387.4,1068.4,2192.1,1894.3,0
19161161002,0,0,0,95.6,21.7,70.3,94.9,20.0,71.8,79.4,20.2,57.8,66.5,53.6,0
19161161001,0,0,0,448.9,101.9,329.9,445.3,94.1,337.0,372.6,94.8,271.5,312.1,251.5,0
19161161010,0,0,0,85.4,19.4,62.8,84.8,17.9,64.1,70.9,18.0,51.7,59.4,47.9,0
19161161004,0,0,0,66.0,14.2,46.9,64.7,11.5,50.2,55.8,17.2,38.0,45.5,35.6,0
19161161003,0,0,0,134.0,28.8,95.1,131.3,23.4,101.8,113.2,34.8,77.0,92.4,72.3,0
19161161009,0,0,0,404.0,98.0,284.0,397.0,88.0,293.0,329.0,96.0,222.0,262.0,208.0,0
19161161008,0,0,0,1078.5,346.2,676.0,1059.4,266.2,754.1,898.6,332.5,539.7,741.4,587.8,0
19161161007,0,0,0,108.5,34.8,68.0,106.6,26.8,75.9,90.4,33.5,54.3,74.6,59.1,0
19161161005,0,0,0,96.6,21.9,68.9,93.0,15.3,74.7,75.4,24.2,47.7,62.0,48.3,0
19161161006,0,0,0,129.2,29.3,92.1,124.4,20.5,100.0,100.8,32.3,63.7,83.0,64.6,0
19161161014,0,0,0,91.3,21.4,64.5,88.4,16.2,69.8,69.9,21.7,45.6,57.3,44.9,0
19161161011,0,0,0,607.4,116.1,471.3,601.3,83.8,502.7,514.1,116.1,393.6,398.8,308.1,0
19161161020,0,0,0,88.6,16.9,68.7,87.7,12.2,73.3,75.0,16.9,57.4,58.2,44.9,0
19161161013,0,0,0,131.1,32.0,92.7,128.8,24.2,101.5,112.2,32.5,77.2,90.9,70.8,0
19161161017,0,0,0,686.4,167.5,485.1,674.1,126.5,531.1,587.2,170.3,403.9,475.8,370.8,0
19161161016,0,0,0,137.6,33.6,97.2,135.1,25.3,106.4,117.7,34.1,80.9,95.4,74.3,0
19161161015,0,0,0,243.9,63.5,166.6,240.2,58.0,178.5,174.8,47.8,127.0,141.7,113.2,0
19161161018,0,0,0,81.1,14.4,64.9,80.4,11.9,67.1,66.3,15.4,49.9,50.7,40.8,0
19161161019,0,0,0,412.8,73.4,330.1,409.3,60.6,341.5,337.3,78.4,253.8,258.1,207.5,0
19161161012,0,0,0,85.0,15.1,68.0,84.3,12.5,70.3,69.4,16.2,52.3,53.1,42.7,0
19009009004,0,0,0,82.3,24.3,53.4,79.9,18.5,58.7,64.7,21.5,42.0,48.8,39.0,0
19009009003,0,0,0,76.6,22.6,49.7,74.3,17.2,54.6,60.2,20.0,39.1,45.4,36.3,0
19009009008,0,0,0,119.5,35.2,77.5,116.1,26.9,85.2,94.0,31.3,61.0,70.8,56.6,0
19009009007,0,0,0,1395.7,411.7,905.9,1355.9,314.5,995.8,1098.1,365.3,712.2,827.1,661.4,0
19009009001,0,0,0,124.5,36.7,80.8,120.9,28.0,88.8,97.9,32.6,63.5,73.8,59.0,0
19009009002,0,0,0,35.8,10.6,23.2,34.7,8.1,25.5,28.1,9.4,18.2,21.2,16.9,0
19009009005,0,0,0,60.8,17.9,39.5,59.1,13.7,43.4,47.8,15.9,31.0,36.0,28.8,0
19009009009,0,0,0,313.9,107.8,187.5,298.2,86.9,200.9,249.0,102.2,143.0,196.0,154.8,0
19009009013,0,0,0,647.1,222.2,386.5,614.7,179.1,414.2,513.2,210.7,294.8,403.9,319.1,0
19009009012,0,0,0,117.5,40.3,70.1,111.6,32.5,75.2,93.2,38.3,53.5,73.3,57.9,0
19009009014,0,0,0,143.1,49.1,85.5,135.9,39.6,91.6,113.5,46.6,65.2,89.3,70.6,0
19009009006,0,0,0,72.6,24.9,43.4,69.0,20.1,46.5,57.6,23.6,33.1,45.3,35.8,0
19009009011,0,0,0,82.6,28.4,49.3,78.4,22.9,52.9,65.5,26.9,37.6,51.5,40.7,0
19009009010,0,0,0,140.2,48.2,83.7,133.2,38.8,89.8,111.2,45.7,63.9,87.5,69.1,0
19047047024,0,0,0,520.8,129.8,368.9,510.3,117.7,367.4,405.2,121.9,271.7,323.7,238.6,0
19047047020,0,0,0,222.4,55.4,157.6,218.0,50.3,156.9,173.1,52.1,116.0,138.3,101.9,0
19047047022,0,0,0,110.5,27.6,78.3,108.3,25.0,78.0,86.0,25.9,57.7,68.7,50.6,0
19047047023,0,0,0,137.2,34.2,97.2,134.4,31.0,96.8,106.7,32.1,71.6,85.3,62.8,0
19047047013,0,0,0,118.7,28.3,83.8,115.7,27.0,83.6,98.0,27.4,69.0,77.3,57.8,0
19047047012,0,0,0,102.3,24.4,72.2,99.8,23.3,72.1,84.5,23.7,59.5,66.7,49.8,0
19047047011,0,0,0,191.9,45.8,135.5,187.2,43.7,135.2,158.5,44.4,111.5,125.0,93.5,0
19047047009,0,0,0,82.3,19.6,58.1,80.3,18.7,58.0,68.0,19.0,47.9,53.6,40.1,0
19047047010,0,0,0,149.6,35.7,105.6,145.9,34.0,105.4,123.5,34.6,86.9,97.4,72.8,0
19047047007,0,0,0,94.4,22.5,66.7,92.1,21.5,66.6,78.0,21.8,54.9,61.5,46.0,0
19047047008,0,0,0,69.6,16.6,49.2,67.9,15.8,49.1,57.5,16.1,40.5,45.4,33.9,0
19027027010,0,0,0,5096.8,1831.7,2961.6,4986.5,1459.0,3339.6,4346.0,1733.4,2533.5,3614.1,2992.1,0
19027027011,0,0,0,248.2,89.3,145.4,243.5,73.0,162.3,213.0,86.6,122.5,180.9,150.9,0
19027027002,0,0,0,200.8,49.5,141.7,195.4,33.2,155.9,168.6,49.5,116.6,135.4,113.5,0
19027027003,0,0,0,257.9,63.6,182.1,251.1,42.7,200.2,216.6,63.6,149.9,173.9,145.8,0
19027027001,0,0,0,109.3,26.9,77.2,106.4,18.1,84.9,91.8,26.9,63.5,73.7,61.8,0
19027027004,0,0,0,126.0,32.8,85.5,123.6,29.8,89.9,108.5,34.9,71.0,89.5,73.8,0
19027027009,0,0,0,94.4,24.6,64.0,92.5,22.3,67.3,81.2,26.1,53.1,67.0,55.3,0
19027027008,0,0,0,235.9,61.5,159.9,231.3,55.7,168.3,203.0,65.3,132.8,167.6,138.2,0
19027027005,0,0,0,161.7,42.1,109.7,158.6,38.2,115.4,139.2,44.7,91.1,114.9,94.8,0
19027027012,0,0,0,370.0,79.0,266.0,356.1,83.0,259.0,306.0,83.0,218.0,253.0,203.0,0
19027027017,0,0,0,84.9,23.6,55.3,83.4,19.7,60.6,71.7,23.1,46.9,61.5,48.1,0
19027027006,0,0,0,707.4,196.9,461.1,695.4,164.5,505.4,597.4,192.6,391.2,512.2,400.6,0
19027027007,0,0,0,37.8,10.5,24.6,37.1,8.8,27.0,31.9,10.3,20.9,27.4,21.4,0
19027027014,0,0,0,222.0,59.4,152.5,217.9,47.9,162.6,194.4,52.5,139.6,163.1,133.6,0
19027027015,0,0,0,121.0,32.4,83.1,118.8,26.1,88.7,106.0,28.6,76.1,88.9,72.8,0
19027027013,0,0,0,138.8,37.2,95.4,136.3,30.0,101.7,121.6,32.8,87.3,102.0,83.6,0
19027027016,0,0,0,174.3,37.2,130.2,170.4,33.7,132.4,163.1,38.5,121.1,130.2,113.8,0
19027027020,0,0,0,228.7,48.8,170.8,223.6,44.3,173.6,214.0,50.5,158.9,170.8,149.2,0
